Date,Open,High,Low,Close,Volume,ID,hurst_100,hurst_150,hurst_200,hurst_250,hurst_300,hurst_400,Adj Close MA20,Adj Close MA20 1diff,Indicator Increasing,Indicator Decreasing,Indicator Trend Pos to Neg,Indicator Trend Neg to Pos,Increasing days,Decreasing days,Zero Cross Neg,Zero Cross Pos,Zero Cross Total,Ratio Trend,Ratio Zero,Segment,DVT STD,Target
2013-08-15,1679.61,1679.61,1658.59,1661.32,510318465.0,SPX Index,0.504633169612431,0.6177981337716261,0.7148794117822734,0.6459611512172535,0.6551126675726775,0.6239486756019469,1691.8035,-1.4025000000001455,0,1,1,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,10.236721964620834,2
2013-08-16,1661.22,1663.6,1652.61,1655.83,650111743.0,SPX Index,0.4826231821171031,0.6245437997976726,0.7062419096079725,0.6509412580556971,0.648157032470803,0.6162586224957384,1689.9905,-1.8130000000001016,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,13.016771155620113,0
2013-08-19,1655.25,1659.18,1645.84,1646.06,442953897.0,SPX Index,0.4821283472125715,0.6142914286786572,0.7034160766081555,0.6492348628115862,0.6507522174143537,0.6111864523936185,1687.5169999999998,-2.473500000000058,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,16.215861338496644,1
2013-08-20,1646.81,1658.92,1646.08,1652.35,436119599.0,SPX Index,0.4866697724239042,0.6153651802841829,0.7162448886947247,0.6629167788000623,0.6543953487880922,0.6146766582262141,1685.515,-2.0019999999997253,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,17.960396051250115,0
2013-08-21,1650.66,1656.99,1639.43,1642.8,479892025.0,SPX Index,0.5249250018586975,0.6331069806707682,0.7413098693614985,0.6883580414669245,0.6679730966756747,0.6315563037745796,1683.3580000000002,-2.1569999999999254,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,20.339588465584253,1
2013-08-22,1645.03,1659.55,1645.03,1656.96,407240094.0,SPX Index,0.4736935968288397,0.6183410116521373,0.7252080696045508,0.6769777072077061,0.6569069171037283,0.6275807033662626,1681.6935,-1.6645000000000891,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,21.09405236084215,0
2013-08-23,1659.92,1664.85,1654.81,1663.5,454291300.0,SPX Index,0.484867668079896,0.6213771264996999,0.7348628533468394,0.6778963272504251,0.6629266426933643,0.6312243802318579,1680.286,-1.4075000000000273,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,21.332545287025525,2
2013-08-26,1664.29,1669.51,1656.02,1656.78,416322378.0,SPX Index,0.5061288924992112,0.6455212247290526,0.7348313881224375,0.6852585771943572,0.659996158942157,0.6312695697660016,1678.8584999999998,-1.4275000000002365,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,21.924280285896863,0
2013-08-27,1652.54,1652.54,1629.05,1630.48,506000059.0,SPX Index,0.5036778012557624,0.6367935621194816,0.7401493891466266,0.6819939985697754,0.6588033456139963,0.6330736030422124,1676.0845000000002,-2.77399999999966,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,24.353702512237223,0
2013-08-28,1630.25,1641.18,1627.47,1634.96,438063032.0,SPX Index,0.5096979245965139,0.6246795890535469,0.72290853237764,0.6752388398021145,0.6468030120732123,0.6277396449213984,1673.5459999999998,-2.53850000000034,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,25.892757451128222,0
2013-08-29,1633.5,1646.41,1630.88,1638.17,389334834.0,SPX Index,0.5050642160753746,0.5938881518214528,0.7078787200806707,0.6547026471864591,0.6417661519348201,0.6241572333530307,1670.111,-3.434999999999718,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,25.796012319365,0
2013-08-30,1638.89,1640.08,1628.05,1632.97,542310518.0,SPX Index,0.4782806195595342,0.5765190500059941,0.6981543606066336,0.6575385672312296,0.637267091308915,0.6238619358793689,1666.2759999999998,-3.835000000000264,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,25.302013317058332,1
2013-09-03,1635.95,1651.35,1633.41,1639.77,525167810.0,SPX Index,0.473103034744954,0.5533702128502375,0.7005662068278552,0.6525106316298395,0.6385140852725342,0.6255466579910224,1662.9075,-3.3684999999998126,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,24.02784719427258,1
2013-09-04,1640.72,1655.72,1637.41,1653.08,530963727.0,SPX Index,0.4948843123428546,0.5466458377730917,0.6994243599765615,0.6610529318301879,0.6522940256173343,0.6361025711279059,1660.693,-2.214500000000044,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,22.688099152633313,1
2013-09-05,1653.28,1659.17,1653.07,1655.08,435460118.0,SPX Index,0.5234383952101866,0.5731249897289283,0.69592758571468,0.7027943529221331,0.6591337252420876,0.649671470558018,1658.9015,-1.7915000000000418,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,21.563243891100374,1
2013-09-06,1657.44,1664.83,1640.62,1655.17,492524600.0,SPX Index,0.4698800834087674,0.5558106074401132,0.6896501615959258,0.700016881985497,0.6487879540351447,0.6511999390093169,1656.786,-2.115499999999884,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,19.561795311046346,1
2013-09-09,1656.85,1672.4,1656.85,1671.71,440884784.0,SPX Index,0.4588789555952472,0.5499586779414082,0.692531521438565,0.7129618917229502,0.6573719144508804,0.6549286837442615,1655.8005,-0.9855000000000018,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,18.17227572434985,1
2013-09-10,1674.32,1684.09,1674.32,1683.99,499155028.0,SPX Index,0.4010313551719661,0.5515389021178826,0.6864826517676523,0.7072219608539067,0.6484403721423366,0.6533233561117514,1655.5265,-0.2740000000001146,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,17.672326947480204,1
2013-09-11,1681.04,1689.13,1678.7,1689.13,484793069.0,SPX Index,0.382537897723233,0.5710279949984093,0.6920918096691939,0.7082373735503822,0.6505672297599067,0.6528963539488966,1655.275,-0.2514999999998508,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,17.120769934780558,1
2013-09-12,1689.21,1689.97,1681.96,1683.42,459040656.0,SPX Index,0.3834700486010209,0.5684514590334737,0.6862986074062453,0.7013641080525373,0.6410258745046605,0.6466726412841745,1655.1765,-0.0985000000000582,0,1,0,0,150.0,50.0,9.0,9.0,18.0,3.0,1.0,Trending,16.943137494563544,1
2013-09-13,1685.04,1688.73,1682.22,1687.99,395148098.0,SPX Index,0.3749200248360038,0.5581244364922436,0.6664317124542044,0.6944426755102424,0.6302818539284543,0.6372250530448219,1656.5099999999998,1.3334999999997308,1,0,0,1,151.0,49.0,9.0,10.0,19.0,3.0816326530612246,1.1111111111111112,Trending,18.435873211064045,1
2013-09-16,1691.7,1704.95,1691.7,1697.6,459764473.0,SPX Index,0.3683490948327423,0.5534457697572601,0.6694199878012449,0.692571476318277,0.6192804832903924,0.628791649549548,1658.5985,2.0885000000002947,1,0,0,0,152.0,48.0,9.0,10.0,19.0,3.1666666666666665,1.1111111111111112,Trending,20.5943733437767,1
2013-09-17,1697.73,1705.52,1697.73,1704.76,425239905.0,SPX Index,0.3621816736180794,0.5573187186066872,0.668852434169931,0.6835183367258294,0.6138987569720019,0.6295512959623971,1661.5335,2.934999999999945,1,0,0,0,152.0,48.0,9.0,9.0,18.0,3.1666666666666665,1.0,Trending,22.780210311670256,0
2013-09-18,1705.74,1729.44,1700.35,1725.52,580426239.0,SPX Index,0.4017982693689835,0.5634144482914,0.6796582782354191,0.6808664190431523,0.6300579714453832,0.6388901623261657,1665.1920000000002,3.658500000000231,1,0,0,0,153.0,47.0,8.0,9.0,17.0,3.25531914893617,1.125,Trending,26.756272968403806,0
2013-09-19,1727.34,1729.86,1720.2,1722.34,514394006.0,SPX Index,0.4513295964903632,0.5862331162727087,0.6920615707450064,0.6975408534519861,0.643689792888249,0.6494315096482141,1669.169,3.9769999999996335,1,0,0,0,154.0,46.0,8.0,9.0,17.0,3.347826086956522,1.125,Trending,29.064561872561683,0
2013-09-20,1722.44,1725.23,1708.89,1709.91,1383413657.0,SPX Index,0.4516815106556696,0.5825252034759207,0.6881063939439109,0.6834870079868622,0.6471045692419024,0.6490840573652877,1671.8165,2.647500000000264,1,0,0,0,155.0,45.0,8.0,9.0,17.0,3.4444444444444446,1.125,Trending,30.28010520651578,0
2013-09-23,1711.44,1711.44,1697.1,1701.84,511866185.0,SPX Index,0.4461803806030859,0.602841012959543,0.6824396230194478,0.6928642528830751,0.6496232396290019,0.6474774983583124,1673.7334999999998,1.916999999999689,1,0,0,0,156.0,44.0,8.0,9.0,17.0,3.5454545454545454,1.125,Trending,30.932489524119763,0
2013-09-24,1702.6,1707.63,1694.9,1697.42,509947401.0,SPX Index,0.4499889558629659,0.5908744109142743,0.6771994342395569,0.6809787796220838,0.6494681274067732,0.6484670437032675,1675.7655,2.032000000000153,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,31.094599205307937,0
2013-09-25,1698.02,1701.71,1691.88,1692.77,475587745.0,SPX Index,0.4568936448986747,0.6061384327844581,0.6791892783981497,0.6855752732827975,0.6528709809966832,0.6574863628292444,1678.88,3.1144999999999072,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,29.392965681959662,0
2013-09-26,1694.05,1703.85,1693.11,1698.67,440223493.0,SPX Index,0.4844066111870221,0.6065725748556392,0.6825351819250142,0.6781541710149929,0.6458163261109996,0.6580244107147368,1682.0655000000002,3.1855000000002747,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,27.791244072678545,0
2013-09-27,1695.52,1695.52,1687.11,1691.75,489103114.0,SPX Index,0.4819594768246551,0.5889609599218053,0.6666044301076928,0.6668298196186969,0.6453644723560785,0.6588377476468142,1684.7445,2.67899999999986,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,25.851952481528425,0
2013-09-30,1687.26,1687.26,1674.99,1681.55,629131264.0,SPX Index,0.4720989112751291,0.5360723207487732,0.658295457375871,0.660236905873053,0.6395866646912017,0.6487062533079054,1687.1735,2.4290000000000878,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,22.837815656260137,0
2013-10-01,1682.41,1696.55,1682.07,1695.0,462701069.0,SPX Index,0.4355876016270401,0.5206007124045199,0.6593096644758495,0.6552663717019283,0.6385960626413693,0.6455662084581476,1689.9350000000002,2.761500000000069,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,19.9623267550566,2
2013-10-02,1691.9,1693.87,1680.34,1693.87,484326526.0,SPX Index,0.4279656065368859,0.5065594906829274,0.6674141154976463,0.6640047529475895,0.6486261072949495,0.6479982959948889,1691.9744999999998,2.0394999999996344,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,17.984492289100356,2
2013-10-03,1692.35,1692.35,1670.36,1678.66,499857008.0,SPX Index,0.478089875275424,0.5197164447464389,0.695511210877034,0.6814564367559349,0.673007001064953,0.6621266705130027,1693.1535,1.179000000000087,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,16.11417854763737,0
2013-10-04,1678.79,1691.94,1677.33,1690.5,440017055.0,SPX Index,0.5246959812537123,0.4978950082373083,0.6959217860479663,0.6790583290118218,0.6610093171286744,0.6623494635023697,1694.92,1.7665000000001785,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,13.446879113635385,2
2013-10-07,1687.15,1687.15,1674.7,1676.12,425290327.0,SPX Index,0.5273141630259773,0.5060930816978401,0.6913456899522794,0.685080257650183,0.6727221596266186,0.6598555562529503,1695.1405,0.2204999999999017,1,0,0,0,156.0,44.0,8.0,8.0,16.0,3.5454545454545454,1.0,Trending,13.07733293072159,1
2013-10-08,1676.22,1676.79,1655.03,1655.45,571411523.0,SPX Index,0.4793953503405329,0.4912006589005708,0.674067669009631,0.6881172189912832,0.6662630121343166,0.6542444308488431,1693.7134999999998,-1.4270000000001346,0,1,1,0,155.0,45.0,9.0,8.0,17.0,3.4444444444444446,1.125,Trending,15.66019367870692,1
2013-10-09,1656.99,1662.47,1646.47,1656.4,574130136.0,SPX Index,0.4849246033198266,0.4916502412232376,0.6857321551938681,0.6894949911010293,0.6613911747992182,0.656304061834406,1692.077,-1.6364999999998415,0,1,0,0,154.0,46.0,9.0,8.0,17.0,3.347826086956522,1.125,Trending,17.736845117968805,1
2013-10-10,1660.88,1692.56,1660.88,1692.56,552177621.0,SPX Index,0.4759677898990161,0.5239938741172122,0.6877593794924081,0.6828745792656624,0.6461736031170313,0.652413472961187,1692.534,0.4570000000001073,1,0,0,1,154.0,46.0,9.0,9.0,18.0,3.347826086956522,1.0,Trending,17.61941285842574,1
2013-10-11,1691.09,1703.44,1688.52,1703.2,482553180.0,SPX Index,0.4768438793971051,0.5237143405196819,0.6702356640447884,0.6692500600982815,0.6359682866722413,0.6495713634921002,1693.2945,0.7604999999998654,1,0,0,0,154.0,46.0,9.0,9.0,18.0,3.347826086956522,1.0,Trending,17.74079286046053,1
2013-10-14,1699.86,1711.03,1692.13,1710.14,424196644.0,SPX Index,0.45672688385579,0.502072476766877,0.6597133247645386,0.6653253946984886,0.6277296906834705,0.6416823066113182,1693.9215,0.6269999999999527,1,0,0,0,154.0,46.0,9.0,9.0,18.0,3.347826086956522,1.0,Trending,18.118542196263217,1
2013-10-15,1709.17,1711.57,1695.93,1698.06,532916149.0,SPX Index,0.4329869213218686,0.4889897819679246,0.6312778327931585,0.6541086694268121,0.6182086367475264,0.6426485891471103,1693.5865,-0.334999999999809,0,1,1,0,154.0,46.0,9.0,9.0,18.0,3.347826086956522,1.0,Trending,17.968919738841482,1
2013-10-16,1700.49,1721.76,1700.49,1721.54,543564783.0,SPX Index,0.4065817575920002,0.4905015757225607,0.5799162243050238,0.6564594253240281,0.6124914996656184,0.6386076386673561,1693.3875,-0.1990000000000691,0,1,0,0,153.0,47.0,9.0,8.0,17.0,3.25531914893617,1.125,Mean Reverting,17.61521049523542,1
2013-10-17,1720.17,1733.45,1714.12,1733.15,542925279.0,SPX Index,0.4608767102890924,0.5106794219097595,0.6067322600394097,0.6762585978425877,0.6382378745392349,0.6568149437066857,1693.928,0.5404999999998381,1,0,0,1,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,18.683772187646586,1
2013-10-18,1736.72,1745.31,1735.74,1744.5,703510853.0,SPX Index,0.505712990484884,0.518554895952611,0.6063690463051675,0.6948002164168089,0.6387693629896662,0.6608681146036658,1695.6575,1.7295000000001437,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,21.61245130284341,0
2013-10-21,1745.2,1747.79,1740.67,1744.66,498906027.0,SPX Index,0.5091736919103167,0.5275374444670818,0.6269784445257014,0.6947443499589643,0.6462951170860454,0.6638426445361388,1697.7985,2.1410000000000764,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,24.220703469985033,0
2013-10-22,1746.48,1759.33,1746.48,1754.67,569504401.0,SPX Index,0.5068166322349895,0.5299514454439244,0.6233656771073608,0.6979571636127017,0.6548338155876637,0.6663481238551809,1700.661,2.8624999999999545,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,27.35396938388726,0
2013-10-23,1752.27,1752.27,1740.5,1746.38,533654074.0,SPX Index,0.5415244616509074,0.5229882842944998,0.6249402004592634,0.7086541088599131,0.6578342758270413,0.6683442093209164,1703.3415,2.680499999999938,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,29.110326125058858,0
2013-10-24,1747.48,1753.94,1745.5,1752.07,525480407.0,SPX Index,0.5588789256788255,0.5391544144605188,0.6225798910002263,0.7124005802453016,0.6550460857997015,0.6614842155547188,1706.0115,2.6700000000000728,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,31.044006502687,0
2013-10-25,1756.01,1759.82,1752.45,1759.77,541907723.0,SPX Index,0.5543900914444176,0.5188190715745757,0.6116914996443895,0.7058227670499995,0.6470132342145976,0.6571733060171141,1709.4125,3.40099999999984,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,33.05985510765112,0
2013-10-28,1759.42,1764.99,1757.67,1762.11,579556623.0,SPX Index,0.5222133241830794,0.4945184218313628,0.6076884129767296,0.6964570022113327,0.64546636495575,0.6451757256253079,1713.4405,4.02800000000002,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,34.368236785423,0
2013-10-29,1762.93,1772.09,1762.93,1771.95,501806211.0,SPX Index,0.4993847738373922,0.5003804876531995,0.6094998292241387,0.692954529192561,0.6443505219624355,0.6433016229278146,1717.288,3.847500000000082,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,36.43998867643786,0
2013-10-30,1772.27,1775.22,1757.24,1763.31,480263720.0,SPX Index,0.5197726851197619,0.5143061020624241,0.6099224087175398,0.6994238551611727,0.6612667707174706,0.6438778718479872,1720.7599999999998,3.4719999999997526,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,37.38709937935935,0
2013-10-31,1763.24,1768.53,1755.72,1756.54,635805652.0,SPX Index,0.5709183231402726,0.5394736082899163,0.6194459352410113,0.7257274147683686,0.6875623581653928,0.6530021517225503,1724.654,3.894000000000233,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,36.82293512990317,0
2013-11-01,1758.7,1765.67,1752.7,1761.64,549504315.0,SPX Index,0.607234148120907,0.5211973584146335,0.6219623598594061,0.7227049227214513,0.6836648074178722,0.6481845515681646,1728.211,3.5570000000000164,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,36.786057126980786,0
2013-11-04,1763.4,1768.78,1761.56,1767.93,431930873.0,SPX Index,0.5751692795367243,0.5351597959847639,0.6278505408058623,0.7294164162626781,0.685022180465287,0.6524864265974191,1732.8015000000005,4.590500000000247,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,35.65458474618933,0
2013-11-05,1765.67,1767.03,1755.76,1762.97,487444070.0,SPX Index,0.5517950052217787,0.5219296485867977,0.6244883259148754,0.7171395809072101,0.6820559979274653,0.6488247856126502,1738.1775000000002,5.375999999999976,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,31.206101946356235,0
2013-11-06,1765.0,1773.74,1764.4,1770.49,499953719.0,SPX Index,0.5844004257009753,0.5241997708081436,0.6274692817202839,0.7287869632131843,0.6854657655918707,0.6461718619853657,1743.882,5.704499999999825,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,25.34842143952712,0
2013-11-07,1770.74,1774.54,1746.2,1747.15,602191295.0,SPX Index,0.6244189010171989,0.5424752233632941,0.6315028735153383,0.7225913272148654,0.6857516240973318,0.6474267777183387,1746.6115000000002,2.729500000000144,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,22.285274409989256,1
2013-11-08,1748.37,1770.78,1747.63,1770.61,575603678.0,SPX Index,0.6255525072484553,0.5409107036109561,0.6115716645423018,0.7089171851418604,0.672385815386348,0.6488531031391748,1749.982,3.3704999999997654,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,20.39117445837036,1
2013-11-11,1769.96,1773.44,1767.85,1771.89,388547626.0,SPX Index,0.6054451805542952,0.5155426863768124,0.5989128737347884,0.7009972888226917,0.6727420329855328,0.6453287590131828,1753.0695000000003,3.0875000000003183,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Mean Reverting,18.64081867278666,1
2013-11-12,1769.51,1771.78,1762.29,1767.69,457417806.0,SPX Index,0.5827892001621754,0.5101571958970362,0.5858110585343916,0.7030166069794941,0.666117081458489,0.646909716761053,1756.551,3.4814999999996417,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Mean Reverting,13.664050759571657,1
2013-11-13,1764.37,1782.0,1760.64,1782.0,528086784.0,SPX Index,0.5702269779596119,0.540973533390433,0.5921256801687732,0.7041530068942435,0.6760898921468069,0.6541109475639381,1759.5739999999998,3.022999999999911,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Mean Reverting,12.110305050795583,1
2013-11-14,1782.75,1791.53,1780.22,1790.62,526450145.0,SPX Index,0.5843642329530615,0.5689575874120558,0.6123486053591524,0.7010098614451941,0.7148941256284785,0.6773115393289083,1762.4475000000002,2.8735000000003765,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,12.326728714130216,0
2013-11-15,1790.66,1798.22,1790.66,1798.18,668120333.0,SPX Index,0.6211929974051348,0.5554816281694306,0.608846504619258,0.7022964322736249,0.7179862029236077,0.6754234786813605,1765.1315000000002,2.683999999999969,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,13.950359842640147,0
2013-11-18,1798.82,1802.33,1788.0,1791.53,496627668.0,SPX Index,0.5867185906348762,0.5478583136814957,0.6017971587363719,0.7012282837716092,0.7279682372083054,0.6745202097158973,1767.475,2.3434999999997217,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,14.263676539496085,0
2013-11-19,1790.79,1795.51,1784.72,1787.87,471416983.0,SPX Index,0.5328557915562411,0.5010887046909627,0.5951245719955333,0.6893916402310496,0.7195976941106036,0.6679984977355331,1769.1350000000002,1.6600000000003092,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Mean Reverting,14.622392525172586,1
2013-11-20,1789.59,1795.73,1777.23,1781.37,486419499.0,SPX Index,0.5419998542096893,0.4915842381530527,0.613127100855729,0.6966881818358407,0.720013436207137,0.6760308576095282,1770.8844999999997,1.7494999999994434,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,13.828199820131946,1
2013-11-21,1783.52,1797.16,1783.52,1795.85,501020561.0,SPX Index,0.5683243804874978,0.5071825667570449,0.6214745797979111,0.6977943149386651,0.7152371153998857,0.678068922247585,1773.0734999999995,2.189000000000078,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,14.154447794625298,0
2013-11-22,1797.21,1804.84,1794.7,1804.76,450318008.0,SPX Index,0.5139260927271995,0.5041305734323612,0.6177495405924722,0.6771447746403838,0.7166340445049296,0.6762908571677093,1775.323,2.249500000000125,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,15.445090550321412,0
2013-11-25,1806.33,1808.1,1800.58,1802.48,482740873.0,SPX Index,0.5035385614907012,0.4832704136037508,0.5992676083509616,0.6833623871604072,0.7129041627115553,0.6653506118484618,1777.3415,2.018500000000131,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Mean Reverting,16.24467209020131,0
2013-11-26,1802.87,1808.42,1800.77,1802.75,566536583.0,SPX Index,0.5108903987618582,0.4666858948784168,0.6113926820930221,0.6875117545504731,0.705767349184884,0.6589559024301346,1778.8815000000002,1.540000000000191,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,17.141807395717013,0
2013-11-27,1803.48,1808.27,1802.77,1807.23,380423916.0,SPX Index,0.5039300981243081,0.509191896295345,0.618111345543762,0.693882145975996,0.7009933643852954,0.6636461666168668,1781.0775,2.1959999999996853,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,17.8409746828467,0
2013-11-29,1808.69,1813.55,1803.98,1805.81,357478742.0,SPX Index,0.5731568435987935,0.5434276439910086,0.6379309364170523,0.7067420367511592,0.7171557731855945,0.6805343097835391,1783.541,2.4635000000000677,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,17.67534437994861,0
2013-12-02,1806.55,1810.02,1798.6,1800.9,470156047.0,SPX Index,0.625631973348325,0.540716404924209,0.6380703438116873,0.7064701861342575,0.7036715633568009,0.6766616633534654,1785.5039999999997,1.962999999999738,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,17.290934466918397,0
2013-12-03,1800.1,1800.1,1787.85,1795.15,535826847.0,SPX Index,0.6288116155725916,0.5348402819999891,0.6480870913693395,0.7017502828069034,0.7086958236042138,0.6822253476787589,1786.8649999999998,1.3610000000001037,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,16.90173659723855,0
2013-12-04,1793.15,1799.8,1779.09,1792.81,591186237.0,SPX Index,0.5731045557896921,0.5258594040773694,0.630202405139792,0.6933472941931954,0.6969804184601976,0.6737825507751333,1788.3570000000004,1.492000000000644,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,15.972931082643013,0
2013-12-05,1792.82,1792.82,1783.38,1785.03,576708565.0,SPX Index,0.5919503959628284,0.5253578193846044,0.639073432606454,0.6985449372591687,0.7020465852883473,0.6792876603989153,1789.084,0.7269999999996344,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,15.43888576571047,1
2013-12-06,1788.36,1806.04,1788.36,1805.09,516851957.0,SPX Index,0.645199894413979,0.5545706294313602,0.6517601333181106,0.7113751400685585,0.7030362059778769,0.6816671827032859,1791.9809999999998,2.896999999999707,1,0,0,0,153.0,47.0,9.0,9.0,18.0,3.25531914893617,1.0,Trending,12.266136911811653,2
2013-12-09,1806.21,1811.52,1806.21,1808.37,495544629.0,SPX Index,0.6131786360259633,0.5518723396214439,0.6346987637367721,0.6960317979102939,0.6921151742867628,0.6765564634008046,1793.869,1.8880000000001476,1,0,0,0,154.0,46.0,8.0,9.0,17.0,3.347826086956522,1.125,Trending,11.696362412591734,2
2013-12-10,1807.6,1808.52,1801.75,1802.62,484093257.0,SPX Index,0.5897351858383603,0.5355966748301859,0.5937430404896249,0.6850247550941019,0.6822591357377172,0.6706859121777156,1795.4054999999996,1.536499999999705,1,0,0,0,155.0,45.0,8.0,9.0,17.0,3.4444444444444446,1.125,Mean Reverting,10.626629646038634,2
2013-12-11,1802.76,1802.97,1780.09,1782.22,561170132.0,SPX Index,0.596392347989193,0.5200855713239406,0.5795715503143455,0.6840904448586864,0.6770977685946455,0.6671812779115694,1796.132,0.726500000000442,1,0,0,0,155.0,45.0,8.0,8.0,16.0,3.4444444444444446,1.0,Mean Reverting,9.00506383871515,1
2013-12-12,1781.71,1782.99,1772.28,1775.5,527653432.0,SPX Index,0.5593176602318025,0.5189164535688693,0.5681940457082277,0.6886051285276512,0.6853840575407977,0.6696166189860401,1795.807,-0.3250000000000455,0,1,1,0,154.0,46.0,9.0,8.0,17.0,3.347826086956522,1.125,Mean Reverting,9.637060646132086,1
2013-12-13,1777.98,1780.92,1772.45,1775.32,450441535.0,SPX Index,0.5512528277725944,0.5383766388043837,0.5770668798705021,0.7126772381980314,0.7018109126267147,0.6846415131210418,1795.042,-0.7650000000001,0,1,0,0,153.0,47.0,9.0,8.0,17.0,3.25531914893617,1.125,Mean Reverting,10.626911023304135,1
